stringsfile version 1
2562
str_no_string NO_STRING!
str_quick_battle_troop_3 In_these_perfectly_trained_and_equipped_Boyars,_all_the_might_of_western_cavalry_is_combined_with_the_speed_of_the_east._Certain_Europeans_may_call_the_Boyars_a_relic_of_feudalism,_but_none_would_say_this_to_their_face!_^The_Boyars_were_the_hereditary_feudal_elite_of_Russia_from_the_10th_all_the_way_through_the_17th_century._The_Boyar_class_was_highest_among_service_class_people,_entitled_not_only_to_sit_in_the_Boyar_dumb,_but_to_hold_the_highest_status_in_it._However,_the_abolition_of_Mestnichestvo_(the_feudal_hierarchical_system_of_the_time)_in_1682_seriously_undermined_the_power_of_the_Boyars,_and_the_Boyar_title_was_eliminated_by_Peter_the_Great_at_the_beginning_of_the_17th_century._
str_quick_battle_troop_4 The_cuirassiers_(from_the_French_word_cuirass,_armor)_are_a_cavalry_corps_equipped_with_light_chest_armor,_the_cuirass._They_developed_in_the_16th_century_in_many_European_countries,_and_were_designed_to_compensate_for_the_dearth_of_knights_in_heavy_cavalry._The_cuirassiers'_suite_of_armor_(called_'cuirass_armor')_was_reduced_to_a_half-armor_piece_which_was_relatively_inexpensive._By_the_16th_century,_it_consisted_only_of_a_helmet_and_a_cuirass_proper._Initially,_when_cuirassiers_fought_alongside_knights,_they_wielded_the_same_type_of_sword,_but_later_they_switched_to_using_broadswords,_and_in_certain_armies,_heavy_sabers.
str_quick_battle_troop_5 The_bulk_of_the_Tatar_host_were_the_jasaqs._Though_average_warriors,_they_posed_a_serious_threat_to_the_enemy_because_of_their_sheer_numbers_and_their_maneuverability._The_jasaqs_fight_with_a_good_bow_and_a_saber_of_mediocre_quality._The_jasaqs_are_formidable_archers,_and_are_most_effective_in_sidelong_attacks._
str_quick_battle_troop_6 Musketeers_form_the_core_of_any_army._Their_shooting_skills_make_their_presence_on_the_battlefield_decisive,_as_the_tide_of_battle_may_be_turned_by_a_single_musket_salvo._However,_in_melee_musketeers_are_extremely_weak_against_cavalry_or_heavy_infantry,_and_therefore_must_be_protected_by_cavalry_units_or_pikemen.^By_the_middle_of_the_16th_century,_most_wars_were_fought_with_muskets,_a_weapon_far_more_effective_than_its_long-range_predecessors,_specifically_the_bow_and_the_crossbow._An_average_person_could_learn_to_use_the_musket_fairly_quickly._The_majority_of_low-rank_musketeers_were_drawn_from_townsmen_and_peasants.
str_quick_battle_troop_7 The_netyagi_proved_themselves_to_be_an_admirable_force._Their_bravery_and_fighting_spirit_compensated_for_their_lack_of_armor._While_a_pistol_salvo_at_close_range_often_guarantees_their_success,_the_netyagi_can_be_easily_trampled_by_cavalry._Naval_campaigns,_which_were_in_essence_pirate_raids,_were_not_unusual_for_Cossacks,_and_such_sea_voyages_called_for_a_new_type_of_troops._Landing_on_an_enemy_shore_was_not_always_a_bloodless_affair,_and_merchant_vessels_were_hardly_defenseless_either._The_netyagi_were_first_used_on_such_sea_raids._They_would_suffer_heavy_casualties_as_they_leapt_from_the_deck_onto_dry_land_or_enemy_ships,_with_no_heavy_armor_to_protect_them_or_time_to_regroup_and_launch_an_attack._Netyagi_were_likewise_employed_in_strictly_land-based_warfare,_where_they_served_as_shock_troops,_the_first_to_make_contact_with_the_enemy_and_to_withstand_the_initial_onslaught.
str_quick_battle_troop_8 These_fully_armored_and_well-trained_warriors_fight_with_two-handed_swords._Heavy_infantry_forces_are_by_design_placed_in_the_front_ranks,_with_the_objective_of_breaking_the_enemy_line._It_is_crucial_to_protect_these_warriors_from_enemy_volleys,_while_in_melee_they_can_take_care_of_themselves!
str_quick_battle_troop_9 From_the_second_half_of_the_16th_century_to_the_beginning_of_the_17th,_the_obsolete_free_lances_were_replaced_by_a_new_type_of_troop_--_the_Rondartschiere._They_wore_a_cuirass_and_carried_a_sword_and_a_small_round_shield._A_highly_disciplined_corps,_the_Rondartschiere_were_effective_in_melee,_against_both_infantry_and_light_cavalry._On_the_other_hand,_the_Rondartschiere_would_scarcely_be_able_to_stand_against_musketeers_or_heavy_cavalry._Gradually,_this_type_of_infantry_declined,_due_to_the_rapid_development_of_firearms_and_the_overall_shift_from_close-_to_long-range_combat._Pikemen,_however,_remained_active,_and_in_certain_countries_were_employed_into_the_beginning_of_the_19th_century.
str_quick_battle_troop_10 Pikemen_were_a_key_part_of_European_armies_for_a_very_long_time._While_firearms_developed,_armor_was_developing_as_well,_and_becoming_lighter._Eventually,_pikemen_went_into_battle_wearing_only_a_cuirass_to_protect_them_from_edged_weapons,_and_a_helmet_to_cover_their_heads._Pikemen_wielded_long_pikes,_hence_the_name._They_fought_in_a_close_formation,_and_were_designed_to_safeguard_the_musketeers_from_the_attacks_of_enemy_cavalry._^Firearms_were_still_far_from_perfect._As_a_rule,_after_one_salvo,_musketeers_would_either_meet_the_enemy_in_hand-to-hand_combat_or_exchange_position_with_a_back_rank_which_had_not_yet_taken_a_shot._In_such_circumstances,_some_infantry_corps_had_to_be_equipped_with_armor_and_cold_steel_for_close-range_combat._Some_armies_employed_pikemen_into_the_beginning_of_the_19th_century._
str_quick_battle_troop_11 Fierce_Scottish_warriors_were_notorious_all_across_Europe._Since_the_times_of_Edward_III_and_William_Wallace's_revolt,_Scottish_pikemen_had_been_famous_for_breaking_English_cavalry._Scottish_halberdiers_kept_alive_the_glorious_traditions_of_German_free_lancers_and_Swedish_pikemen._This_type_of_infantry_dominated_the_field_In_the_15th_and_16th_centuries,_and_was_still_well_in_demand_until_the_17th_century._Halberdiers_successfully_countered_enemy_cavalry_and,_due_to_the_imperfections_of_ranged_weapons,_were_able_to_withstand_the_onslaught_of_enemy_infantry._
str_quick_battle_troops_end {!}quick_battle_troops_end
str_tutorial_training_ground_intro_message {!}NOT_USED
str_map_basic Map
str_game_type_basic Game_Type
str_battle Battle
str_siege_offense Siege_(Offense)
str_siege_defense Siege_(Defense)
str_character Character
str_biography Background
str_player Player
str_enemy Enemy
str_faction Faction
str_army_composition Army_Composition
str_army_size Army_Size
str_reg0_percent {!}{reg0}%
str_reg0_men {reg0}_men
str_start Start
str_i_need_to_raise_some_men_before_attempting_anything_else {!}NOT_USED
str_we_are_currently_at_peace {!}NOT_USED
str_the_marshalship {!}NOT_USED
str_you {!}NOT_USED
str_myself {!}NOT_USED
str_my_friend_s15 {!}NOT_USED
str_custom_battle {!}NOT_USED
str_tutorial_training_ground_warning_no_weapon Hey,_don't_you_think_you_need_some_sort_of_weapon_before_we_try_that?_There_should_be_some_spare_weapons_over_there._Just_go_pick_one_up.
str_tutorial_training_ground_warning_shield {!}NOT_USED
str_tutorial_training_ground_warning_melee_with_parry {!}NOT_USED
str_tutorial_training_ground_warning_melee {!}NOT_USED
str_tutorial_training_ground_attack_training {!}NOT_USED
str_tutorial_training_ground_attack_training_down Make_a_thrust_attack!_(Move_your_mouse_down_while_pressing_the_left_mouse_button.)
str_tutorial_training_ground_attack_training_up Make_an_overhead_attack!_(Move_your_mouse_up_while_pressing_the_left_mouse_button.)
str_tutorial_training_ground_attack_training_left Attack_from_left!_(Move_your_mouse_left_while_pressing_the_left_mouse_button.)
str_tutorial_training_ground_attack_training_right Attack_from_right!_(Move_your_mouse_right_while_pressing_the_left_mouse_button.)
str_tutorial_training_ground_parry_training {!}NOT_USED
str_tutorial_training_ground_chamber_training {!}NOT_USED
str_tutorial_training_ground_archer_training {!}NOT_USED
str_tutorial_training_ground_ammo_refill {!}NOT_USED
str_tutorial_training_ground_archer_text_1 {!}NOT_USED
str_tutorial_training_ground_archer_text_2 {!}NOT_USED
str_tutorial_training_ground_archer_text_3 {!}NOT_USED
str_tutorial_training_ground_archer_text_4 {!}NOT_USED
str_tutorial_training_ground_archer_text_5 {!}NOT_USED
str_tutorial_training_ground_horseman_text_1 {!}NOT_USED
str_tutorial_training_ground_horseman_text_2 {!}NOT_USED
str_tutorial_training_ground_horseman_text_3 {!}NOT_USED
str_tutorial_training_ground_horseman_text_4 {!}NOT_USED
str_tutorial_training_ground_horseman_text_5 {!}NOT_USED
str_tutorial_training_ground_horseman_text_6 {!}NOT_USED
str_merch_t_1 Infantry
str_merch_t_3 Marksmen
str_merch_t_5 Cavalry
str_merch_k_1 Infantry
str_merch_k_3 Marksmen
str_merch_k_5 Cavalry
str_merch_p_1 Infantry
str_merch_p_3 Marksmen
str_merch_p_5 Cavalry
str_merch_s_1 Infantry
str_merch_s_3 Marksmen
str_merch_s_5 Cavalry
str_merch_m_1 Infantry
str_merch_m_3 Marksmen
str_merch_m_5 Cavalry
str_oim_potop_horse_warn The_Cossacks_have_discovered_your_trick!_You'll_have_to_fight_your_way_through...
str_oim_potop_horse_warn_defenders The_Cossacks_have_discovered_your_trick!_You'll_have_to_fight_your_way_through,_and_they_have_called_for_reinforcements...
str_oim_polish_defeated ^In_the_year_of_our_Lord_1655,_the_Polish_king_disbanded_the_Sejm_--_that_is,_the_Parliament_--_and_proclaimed_himself_Czar_in_the_same_fashion_as_the_sovereign_of_Moscow._But_the_treasonous_gentry_could_not_let_this_stand,_and_soon_revolt_had_gripped_all_the_lands_of_Great_Poland_and_Lithuania,_Rusyn_and_Ukraine._In_an_attempt_to_stamp_out_the_growing_rebellion,_the_king_hired_German_Landsknechts_as_mercenaries._^^_Before_long_the_entire_Polish-Lithuanian_Commonwealth_was_consumed_by_the_fires_of_war,_like_so_much_dry_kindling._As_for_Jan_Kasimir,_the_would-be_czar,_upon_losing_the_loyalty_of_the_people_and_the_gentry,_he_abdicated_the_throne_and_fled,_accompanied_by_his_latest_commander,_a_low-born_warlord_known_as_{playername}._At_the_border_between_Masovia_and_Prussia,_they_were_ambushed_by_a_large_group_of_bandits,_a_common_enough_danger_in_those_days._The_king_and_his_companions_were_killed,_and_no_one_has_ever_discovered_where_their_remains_lie_hidden._^^_Zenon_Petretsky,_A_Short_History_of_the_Polish_Commonwealth_(1855).^^^
str_oim_polish_defeated_hero_dead ^In_the_year_of_our_Lord_1656,_the_Polish_king,_executing_the_Hetman_of_the_Crown_{playername}_for_treason,_disbanded_the_Sejm_-_that_is,_the_gentry_Parliament_-_and_proclaimed_himself_Tsar_in_the_same_fashion_as_the_sovereign_of_Moscow._But_the_treasonous_gentry_could_not_let_this_act_stand,_and_thus_came_the_revolts_in_the_lands_of_Great_Poland,_Lithuania,_Rusyn_and_Ukrainian_lands,_which_the_king_sought_to_pacify_with_German_Landsknechts._Before_long,_the_entire_Polish-Lithuanian_Commonwealth_burned_in_the_fires_of_war_like_so_much_dry_kindling._Jan_Kasimir_himself_fled,_upon_losing_the_loyalty_of_the_people_and_the_gentry,_abdicating_the_throne._Along_the_border_between_Masovia_and_Prussia,_he_was_ambushed_by_a_large_group_of_bandits,_one_of_many_such_bands_that_plagued_the_land_in_those_days._The_king_and_his_companions_were_killed,_and_no_one_has_ever_discovered_where_their_remains_lie_hidden._^^_Zenon_Petretsky,_A_Short_History_of_the_Polish_Commonwealth,_1855.^
str_oim_potop_hero_killed In_the_year_of_our_Lord_1656,_the_mighty_king_and_the_great_warlord_{playername}_were_cut_down_by_an_assassin's_dagger._Sic_transit_gloria_mundi_--_thus_passes_the_glory_of_the_world._^^_The_Tale_of_the_Dreadful_Years,_Saint_Pafnuty_of_Novgorod
str_oim_was_killed_while_in_town Your_attempt_to_poison_the_water_failed._You_were_captured_and_the_next_morning_your_defaced_body_was_hung_from_the_city_wall._Thus_ended_your_failed_attempt_to_assault_the_city.
str_zagloba_member_chat_1 You_shall_sooner_count_all_the_leaves_on_a_tree_than_all_the_enemies_I_have_slain._Were_my_hair_as_numerous_as_the_foes_I've_brought_down_by_my_own_hand,_the_barbers_of_Lukovo_would_make_a_fortune_trimming_my_forelock!_The_devil_take_me_if_I_lie...
str_zagloba_member_chat_2 In_olden_times,_we_had_but_one_defeat_for_every_ten_victories,_and_the_whole_world_was_awed_by_our_valor._Yet_now_we_suffer_nothing_but_defeat,_and_we_are_betrayed_not_only_by_lone_rascals_but_by_entire_provinces!_God_have_mercy_on_our_homeland!
str_zagloba_member_chat_3 I_have_a_mighty_thirst_to_taste_Swedish_meat_once_more,_like_a_wolf_thirsting_for_lamb!_Oh,_aren't_they_scoundrels!_Fleas_must've_gotten_into_their_tiny_stockings_and_bitten_their_legs,_so_they_can't_sit_still_at_home_and_keep_intruding_on_lands_which_are_not_theirs...
str_zagloba_member_chat_4 I_have_bled_the_Swedes_quite_a_bit_with_these_hands,_and_shall_bleed_them_more_yet._Few_soldiers_remain_of_those_who_had_seen_me_under_Putsk_and_Trcziana,_but_those_who_survive_remember_me_well.
str_zagloba_member_chat_5 I_am_the_old_hero_of_Zbarazh..._With_this_very_hand_I_laid_the_axe_on_Burlai,_the_greatest_hetman_after_Hmelnitski_himself._Whosoever_has_not_heard_of_Zagloba_must_have_been_under_a_rock_during_all_the_first_Cossack_War,_or_stuffed_up_his_ears,_or_who_knows_what._I_do_hope_that_such_a_worthy_man_as_you_was_not_hiding_under_a_rock,_right?
str_zagloba_member_chat_6 It_is_time_for_my_old_bones_to_rest._I_had_best_lay_by_the_hearth,_eat_my_curds_with_sour-cream,_walk_through_the_garden_and_pick_apples,_oversee_the_reapers'_work_and_pat_the_girlies_on_the_back._And_perhaps_even_my_foes_will_leave_me_be,_for_the_Swede_and_the_Cossack_both_know_how_heavy_my_hand_can_be._And_God_be_willing,_my_name_shall_be_celebrated_by_my_brothers_as_well_as_it_is_feared_by_my_enemies.
str_zagloba_member_chat_7 It_is_past_time_for_me_to_rest,_though_the_homeland_is_in_peril_and_the_foe_tramples_our_lands._And_here_I_am,_bringing_battle_to_the_enemy,_together_with_you,_all_in_the_name_of_our_Motherland_which_nurtured_us_all._Whosoever_shall_not_rise_to_defend_her_today,_to_deliver_her_from_the_scourge,_is_no_son_of_the_Motherland,_but_ungrateful_stepchild_unworthy_of_her_love.
str_zagloba_member_chat_8 Even_as_I_grow_old,_and_God_be_willing,_even_as_I_lay_dying,_I_shall_cry_out_Death_to_the_Swedes,_brothers!_Forward!_Let_us_swear_to_grasp_our_blades_steadfastly_until_we_banish_the_enemy_from_our_homeland!
str_zagloba_member_chat_9 Even_the_lion_roars_before_a_fight_to_fill_himself_with_anger..._As_for_great_warriors,_each_has_a_manner_of_his_own._Hannibal,_they_say,_played_the_dice,_Scipion_of_Africa_read_poems,_Colonel_Konetspolski,_our_father,_loved_to_talk_of_girls,_and_as_for_me_--_I_must_rest_before_battle,_and_drink_a_merry_cup_or_two_with_my_friends.
str_zagloba_member_chat_10 As_old_men_say,_the_evil_spirits_dare_not_approach_drinks,_so_you_can_drink_everywhere_and_be_safe._But_beware_food,_and_moreso_of_soup._There_was_a_time,_in_Crimea,_when_I_was_in_bondage._The_Tatar_mullahs_--_that_be_priests_in_our_tongue_--_they_could_prepare_lamb_with_garlic_so_good_that_you_taste_it_once,_and_the_very_next_second_you're_ready_to_forget_your_faith_and_follow_their_rascal_prophet.
str_zagloba_member_chat_11 I_made_my_way_into_the_favor_of_the_Crimean_Khan_himself,_for_discerning_a_plot_to_take_his_life_while_I_was_in_my_captivity._And_our_gracious_King_Jan_Kasimir_loves_me_dearly_as_well.
str_zagloba_member_chat_12 After_every_such_sally,_after_we_cut_down_five_or_ten_thousand_bandits,_I_can_hear_Hmelnitski_banging_his_head_on_the_wall,_and_saying:_That,_I_be_damned,_must_be_the_work_of_that_hellspawn_Zagloba!_Well,_after_peace_came_to_the_Zborov,_the_Khan_himself_looked_at_me_in_awe,_and_asked_me_to_leave_a_portrait,_which_he_wanted_to_send_as_a_souvenir_to_the_Turkish_Sultan.
str_zagloba_member_chat_13 I_swear_by_God,_this_is_an_omen!_We_shall_crush_those_villains,_the_Germans,_the_stocking-legged_fish-eaters,_and_all_the_other_lice-ridden_and_beardy_scum_who_walk_in_sheepskin_coats_in_winter_and_ride_in_sledges!_We_shall_give_them_merry_hell,_and_send_them_running_for_their_lives._All_whoever_escapes_we'll_hunt_down_like_dogs!_Raise_your_hand_and_strike_them_down,_all_of_you_to_whom_the_Motherland_and_your_very_honor_are_dear!
str_zagloba_member_chat_14 I_know_what_rank_means,_and_I_can_rise_to_any_rank,_you_mark_my_words!_A_second_Zbarazh_shall_I_make_here,_a_second_Zbarazh!_Radziwill_will_choke,_and_so_will_the_Swedes,_before_any_of_them_can_swallow_me!_I_even_dare_Khovansky_to_strike_us!_I_would_have_buried_him_so_well_his_remains_would_not_be_found_until_the_Second_Coming._Let_them_all_come!_Let_them_try!
str_zagloba_member_chat_15 All_worthy_men_like_to_drink._Only_traitors_who_nurse_ill_thoughts_of_their_Motherland_fear_wine,_lest_they_become_drunk_and_betray_themselves._Radziwill_drinks_birch-juice,_but_after_his_death_he_shall_drink_tar!_Verily_so_shall_it_be,_God_help_me!
str_zagloba_member_chat_16 My_hands_are_full,_but_what_can_I_do!?_No_one_in_our_Commonwealth_can_use_their_wits,_so_old_Zagloba_must_make_double_use_of_his_one,_while_he_still_lives!_And_the_worst_part_is_that_I_still_have_no_chancellery.
str_zagloba_member_chat_17 It_is_my_belief_that_the_misfortunes_of_our_Motherland_are_all_due_to_debauchery,_unruliness_and_excesses_--_yes_I_say_excesses_--_which_devour_us_like_the_plague._Yet_first_of_all,_the_heretics_are_to_blame,_for_they_ridicule_the_true_faith,_reviling_our_mistress_who_ought_to_strike_them_down_with_her_righteous_anger...
str_zagloba_member_chat_18 These_times_are_such_that_whosoever_holds_the_blade_is_right!_And_what_right_does_the_Swede_and_all_our_enemies_then_have,_to_ravage_the_lands_of_the_Polish_Commonwealth?
str_zagloba_member_chat_19 We_had_to_send_Khovansky_a_letter,_demanding_that_he_swiftly_take_himself_to_hell,_lest_we_smoke_him_out_of_all_our_towns_and_strongholds._The_Muscovites_now_lay_still_in_Lithuania,_and_take_no_fortresses,_but_Zolotarenko's_Cossacks_plunder_the_people,_roam_about_Lithuania_in_gangs_of_one_or_even_two_thousand_blades._Let_Khovansky_pacify_them,_or_we_shall_have_to_take_the_matter_in_our_own_hands.
str_zagloba_member_chat_20 I_want_to_speak_to_our_chosen_one,_our_good_lord,_to_comfort_him_in_his_misery_--_to_let_him_know_that_there_still_are_people_who_have_not_left_him,_that_there_still_are_hearts_and_blades_ready_to_battle_at_the_mere_wave_of_his_hand._Let_our_father,_our_lord_of_noble_Jagiellon_blood,_who_is_forced_to_live_the_life_of_a_wanderer,_have_at_least_this_small_remedy.
str_zagloba_member_chat_21 Let_us_drink_to_the_Huns'_death,_that_they_may_eat_our_bread_no_more!_Let_them_instead_eat_fir_cones_in_Sweden!
str_zagloba_member_chat_22 Pity_that_old_eyes_see_nothing_in_the_dark._Alas,_nothing_can_be_done!_Once_it_gets_dark,_I_cannot_wield_a_blade!_In_the_day,_in_the_light,_this_old_man_still_loves_to_go_to_the_battlefield._Give_me_Swedes_--_and_only_the_strong_ones_--_but_only_at_noon!
str_zagloba_member_chat_23 I_tell_you,_were_one_sin_forgiven_for_every_infidel_this_old_hand_sent_to_hell,_I_would_have_been_sanctified_by_now_--_and_you_would_have_to_fast_on_my_birthday,_or_perhaps_I_would_even_rise_up_into_the_heavens_on_a_chariot_of_fire.
str_zagloba_member_chat_24 Oh_you_men,_lowly_men,_how_vain_you_are!_Lord_Jesus_Christ,_had_you_given_me_as_many_thousand_thaler_as_there_are_claimants_to_the_Polish_crown,_perhaps_even_I_would_have_claimed_it..._What,_do_they_think_I_am_worse_than_they?_Let_them_burst_of_their_vain_arrogance...
